2001;Le harcèlement moral: la violence perverse au quotidien;Marie-France HIRIGOYEN;骚扰——无法回避的痛;Chinois;社会科学文献出版社;;Psychologie, psychanalyse
1987;La Tentation de Saint-Antoine;Gustave Flaubert;圣安东尼的诱惑;Chinois;人民文学出版社;;
1937;La Tentation de Saint-Antoine;Gustave Flaubert;圣安东的诱惑;Chinois;;;
1937;La Tentation de Saint-Antoine;Gustave Flaubert;圣安多尼之诱惑;Chinois;;;
1973;Histoire de l'Afrique du Nord, (T.1: Des Orignes à la conquête arabe,T.2: De la conquête arabe à 1930);Charles-André JULIEN;北非史 第1卷：从上古时代至阿拉伯人征服（公元647年） 第2卷：从阿拉伯人征服至1830年;Chinois;上海人民出版社;;
2002;L'amour des stars;Michèle MANCEAUX;明星之爱;Chinois;广西师范大学出版社;;Littérature
1991;Amants，heureux amants;Valéry LARBAUD;我最秘密的忠告;Chinois;中国社会科学出版社;;
1954;;;友谊列车;Chinois;;;
1992;Dictionnaire des pensées des auteurs;Jean de VILLERS;世界名人思想词典;Chinois;;;
1979;Album du Siège et de la Commune;Albert Robida;1870~1871 巴黎围城和巴黎公社时期的速写;Chinois;;;
1915;Le Chevalier de Maison-Rouge (T.2);Alexandre Dumas;玉楼花劫后编 （上、下）;Chinois;商务印书馆;;
1957;Le Chemin de l'honneur;Florimond BONTE;光荣的道路;Chinois;;;
1985;Recueil de nouvelles françaises;;法国中篇小说选;Chinois;;;
;La cause des adolescents;Françoise Dolt Françoise Dolt;青少年的利益;Chinois;;;
1958;Le Meunier d'Angibault;George Sand;安吉堡的磨工;Chinois;人民文学出版社;;
1921;Les Aventures de quatre femmes et d'un perroquet (T.2);Alexandre Dumas;鹦鹉缘续篇 （上、下）;Chinois;商务印书馆;;
1982;;;海洋之谜;Chinois;;;
;;Pierre de SAINT-SEINE;给儿童讲述的创世纪;Chinois;;;
1935;La Vie de J.-H. Fabre naturaliste;G.V. LEGROS;法布尔传;Chinois;商务印书馆;;Histoire
1987;La Vie de J.-H. Fabre naturaliste;G.V. LEGROS;法布尔生平;Chinois;;;Histoire
1928;Couleurs;Rémy de GOURMONT;色的热情;Chinois;;;
1998;Le lien;Patrick GRAINVILLE;红歌星;Chinois;华夏出版社;;Roman
1927;Vie de Beethoven;Romain Rolland;斐多汶传;Chinois;;;
1946;Vie de Beethoven;Romain Rolland;贝多芬传;Chinois;;;
1978;Vie de Beethoven;Romain Rolland;贝多芬传;Chinois;;;
1936;L'Economie dirigée;André SIEGFRIED;统制经济;Chinois;商务印书馆;;
1985;Guerre en Afghanistan;Patrice FRANCESCHI;山国峰火;Chinois;;;
1987;La Douane et le commerce extérieur;Jacques LOYER;法国海关与对外贸易;Chinois;;;
;Les institutions politiques, droit constitutionnel;Pierre PACTET;法国宪法学;Chinois;法律出版社;;Droit
1985;Les Secrets de la mer Rouge;Martine MONOD;红海历险记;Chinois;;;
1941;Les Secrets de la mer Rouge;Martine MONOD;红海的秘密;Chinois;;;
1997;La sémiotique du discours: conférences de Monsieur Jean-Claude Coquet à l'Université de Beijing;Jean-Claude COQUET;话语符号学;Chinois;北京大学出版社;;Sciences Humaines et Sociales
1974;Histoire du Togo;Robert CORNEVIN;多哥史;Chinois;上海人民出版社;;
1927;;;时的福音;Chinois;;;
2003;Dictionnaires Le Robert;;罗贝尔法汉词典;Chinois;商务印书馆;;
1931;Choix de nouvelles françaises;;法国短篇名著;Chinois;;;Nouvelles
1963;L'Histoire des Sevarambes;Denis Vairasse;塞瓦兰人的历史;Chinois;商务印书馆;;Histoire
2009;ça bouge;;移动中的世界;Chinois;北京禹田翰风图书有限责任公司;;
1933;Précis de droit constitutionnel;Maurice Hauriou;宪法学精义;Chinois;;;
1981;Les Misérables (Extrait);Victor Hugo;悲惨世界 （节本）;Chinois;;;
1951;Les Misérables (Extrait);Victor Hugo;银烛台;Chinois;商务印书馆;;
2007;Le Sphinx des glaces;Jules Verne;La esfinge de los hielos;Espagnol;Club Internacional del Libro;Espagne;Fiction
2007;Le Sphinx des glaces;Jules Verne;La esfinge de los hielos;Espagnol;Akal;Espagne;Fiction
1991;Le Sphinx des glaces;Jules Verne;冰上怪兽;Chinois;;;
1981;La Vie quotidienne à l'Elysée au temps de Charles de Gaulle;Claude DULONG;戴高乐在爱丽舍宫;Chinois;;;
1986;La Vie quotidienne à l'Elysée au temps de Charles de Gaulle;Claude DULONG;戴高乐的工作和生活;Chinois;;;
1991;Mémoires d'un âne;Comtesse de SÉGUR;好孩子;Chinois;;;
1989;Mémoires d'un âne;Comtesse de SÉGUR;毛驴自传;Chinois;;;
1934;Mémoires d'un âne;Comtesse de SÉGUR;驴的自传;Chinois;;;
1958;Jimmy;Pierre COURTADE;吉美;Chinois;;;
1989;Le temps des cerises;;樱桃时节;Chinois;人民文学出版社;;Poésie
1946;Beethoven;Romain Rolland;造物主斐多汶;Chinois;;;
1981;Les Marchands de gloire. Topaze.;Marcel Pagnol;巴尼奥尔喜剧选;Chinois;上海译文出版社;;
1943;Goethe et Beethoven;Romain Rolland;歌德与悲多汶;Chinois;;;
2008;L'Assassin;Thomas CHAGNAUD;谋杀;Chinois;人民文学出版社;;Roman
1988;;;蒙克莱别墅的秘密;Chinois;;;
1935;Le Songe d'une femme;Rémy de GOURMONT;妇人之梦;Chinois;;;
1944;L'Ecole des femmes;André Gide;妇人学校;Chinois;;;
1931;L'Ecole des femmes;André Gide;少女的梦;Chinois;;;
1942;L'Ecole des femmes;André Gide;少女的梦;Chinois;;;
1978;La maison Nucingen;Honoré de Balzac;纽沁根银行;Chinois;;;
1966;Le Bon sens;Paul Henri, Baron d' HOLBACH;健全的思想(或和超自然观念对立的自然观念);Chinois;商务印书馆;;
2000;L'Univers masculin;Sylvain MIMOUN;男性·父亲;Chinois;深圳海天出版社;;Sociologie
1984;Les Cahiers du bridge (7: Le jeu de flanc).;Roger TRÉZEL;桥牌中的额外机会;Chinois;;;
1987;Les compagnons du coquelicot;Henri Troyat;巴黎春梦;Chinois;;;
;Robbe-Grillet en Chine;Alain Robbe-Grillet;罗伯-格里耶在中国;Chinois;;;Autobiographie
1986;Avec Napoléon en Russie;Armand de CAULAINCOURT;随拿破仑远征俄罗斯;Chinois;;;Histoire
;Contes pour enfants;Anatole France;佛郎士童话集;Chinois;;;
2009;Precisions;LE CORBUSIER;精确性——建筑与城市规划状态报告;Chinois;中国建筑工业出版社;;Architecture
1987;Football;Fredo GAREL;现代足球：技术、配合与训练;Chinois;;;
1992;;Paul RICOEUR;法国史学对史学理论的贡献;Chinois;;;
1981;La Barre-y-va;Maurice Leblanc;金粉之谜;Chinois;;;
1986;D'un réalisme sans rivage;Roger CARAUDY;论无边的现实主义;Chinois;上海译文出版社;;
1951;;D. LIDA;蜜蜂国;Chinois;;;
1935;Lettres à la fiancée;Victor Hugo;嚣俄的情书;Chinois;商务印书馆;;Littérature
1988;Lettres à la fiancée;Victor Hugo;雨果情书选;Chinois;湖南文艺出版社;;Littérature
1988;Lettres à la fiancée;Victor Hugo;雨果的情书： 寄给未婚妻的信札;Chinois;;;Littérature
1963;;MOLIÈRE;莫里哀喜剧六种;Chinois;;;Théâtre
1988;;;女皇秘史;Chinois;;;
;Cinq photos de ma femmes;Agnès DESARTHE;我妻子的五张照片;Chinois;营盘兄弟文化出版公司;;
1985;L'Empire des Turcs célestes, les Règnes d'Elterich, Qapghan et Bilga (680-734);René GIRAUD;东突厥汗国碑铭考释;Chinois;;;
1983;La Marelle de Giscard (1926-1974);Olivier TODD;吉斯卡尔•德斯坦传;Chinois;;;
1937;;Ernst HENRY;希脱勒进攻苏联;Chinois;;;
;L'homme qui rit;Victor (d'après) HUGO;笑面人;Chinois;商务印书馆;;Théâtre
1984;Essais sur la Révolution française;Albert SOBOUL;阿•索布尔法国大革命史论选;Chinois;华东师范大学出版社;;Histoire
2001;Cancérologie clinique;Nicolas Daly SCHVEITZER;临床肿瘤;Chinois;人民卫生出版社;;Sciences et Techniques
1978;Les Misérables (T.1~2);Victor Hugo;悲惨世界 （1~2）;Chinois;;;
2000;Modèles de Bezier, des B-Splines et des Nurbs, Outils pour l'ingénieur, bases pour la C.A.O.;Gilbert DEMENGEL;曲线与曲面的数学: 贝济埃模型、B-样条模型、NURBS模型;Chinois;商务印书馆;;
1985;Le Vicomte de Bragelonne (T.2);Alexandre Dumas;小侠隐记 （下）;Chinois;;;
1984;Le Vicomte de Bragelonne (T.2);Alexandre Dumas;布拉热诺纳子爵 （中册）;Chinois;上海译文出版社;;
1915;Le Vicomte de Bragelonne (T.2);Alexandre Dumas;法国秘史后编;Chinois;商务印书馆;;
1950;La Muse du département;Honoré de Balzac;地区的才女;Chinois;;;
1951;La Muse du département;Honoré de Balzac;地区的才女;Chinois;;;
1985;Les grandes familles;Maurice Druon;大家族;Chinois;;;
1991;Les grandes familles;Maurice Druon;家族的衰落;Chinois;上海译文出版社;;
1989;Les grandes familles;Maurice Druon;富豪世家;Chinois;华夏出版社;;
1953;La Bourse;Honoré de Balzac;钱袋;Chinois;;;
1999;La ménopause;André SEVIN;更年期;Chinois;商务印书馆;;Sciences et Techniques
1951;Coucou;D. LIDA;杜鹃的故事;Chinois;;;
1935;L'Ile des pingouins;Anatole France;企鹅岛;Chinois;商务印书馆;;
1981;L'Ile des pingouins;Anatole France;企鹅岛;Chinois;上海译文出版社;;
2007;Contes;Andre Stil;Les millors rondalles d'Andersen;Catalan;Combel;Espagne;Jeunesse
2007;Contes;Andre Stil;Los mejores cuentos de Prosper Merimée;Espagnol;De Vecchi;Espagne;Fiction
1958;Contes;Andre Stil;钢花;Chinois;人民文学出版社;;
1935;Les Grands voyages maritimes chinois au début du XVe siècle;Paul PELLIOT;郑和下西洋考;Chinois;商务印书馆;;
1991;Histoire de la bourgeoisie (T.1: Des Origines aux temps modernes. T.2: Les Temps modernes);Régine PERNOUD;法国资产阶级史 上册： 从发端到近代 下册：近代;Chinois;上海译文出版社;;
2001;Procédure Civile;Jean Vincent;法国民事诉讼法要义;Chinois;法律出版社;;Droit
1990;L'esthétique de Lévi-Strauss;José-Guilherme MERQUIOR;列维-斯特劳斯的美学观;Chinois;中国社会科学出版社;;
1927;;Charles GIDE;近代欧美社会经济之组织及其发展;Chinois;;;
1929;;;恩定;Chinois;;;
1930;La Philosophie de l'histoire comme science de l'évolution;Charles RAPPOPORT;历史哲学;Chinois;;;
1983;L'étonnante aventure de la mission Barsac;Jules Verne;布勒克兰特城的毁灭;Chinois;;;
1989;;Maurice Leblanc;我们不寻常的冒险：当代法国十大视听明星自述;Chinois;;;
1930;Petite phonétique comparée des principales langues européennes;Paul PASSY;比较语音学概要;Chinois;商务印书馆;;
1985;L'Instinct du bonheur;André Maurois;瓦朗蒂娜和她的私生女;Chinois;;;
1991;;;渔夫和美人鱼;Chinois;上海译文出版社;;
1930;Le Roman de Tristan et Iseult;Joseph BÉDIER;愁斯丹和绮色的故事;Chinois;;;
1991;Le Roman de Tristan et Iseult;Joseph BÉDIER;特利斯当与伊瑟;Chinois;人民文学出版社;;
1982;Le Roman de Tristan et Iseult;Joseph BÉDIER;特里斯丹和绮瑟殉情记;Chinois;;;
1965;La Pensée grecque et les origines de l'esprit scientifique;Léon ROBIN;希腊思想和科学精神的起源;Chinois;商务印书馆;;
1990;G.R.U., le plus secret des services soviétiques;Pierre de VILLEMAREST;格鲁乌：苏军情报部内幕披露;Chinois;华夏出版社;;
1984;Horace;George Sand;奥拉斯;Chinois;;;
1936;Aux ports de la Chine, les missionnaires du XVIe siècle;Henri R. P BERNARD;天主教十六世纪在华传教志;Chinois;商务印书馆;;
1936;Fourier, précurseur de la coopération;Charles GIDE;合作先驱傅立叶;Chinois;;;
1935;Les systèmes philosophiques;André CRESSON;哲学系统;Chinois;商务印书馆;;
2008;Raga. Approche du continent invisible;;Raga. Abordagem do continente invisível;Portugais;Sextante Editora;Portugal;Littérature
;Raga. Approche du continent invisible;;通往看不见的大陆;Chinois;上海九久读书人文化实业有限公司;;
1982;Histoire générale du cinéma (T.3-2: Le Cinéma devient un art: la Première Guerre mondiale 1914-1920);Georges SADOUL;电影通史 （第3卷： 电影成为一种艺术[下]： 第一次世界大战时期： 1914~1920）;Chinois;中国电影出版社;;Cinéma
;Un roman français;;一部法国小说;Chinois;;;
1987;Arsène Lupin (Recueil de cinq aventures);Maurice Leblanc;亚森罗宾探案集：五件震惊世界的大探案;Chinois;;;
2000;Le tyran éternel;Patrick GRAINVILLE;永恒的暴君;Chinois;华夏出版社;;Roman
1989;La Révolution française;Georges LEFEBVRE;法国革命史;Chinois;商务印书馆;;Histoire
2000;L'intelligence de l'animal;Jacques VAUCLAIR;动物的智能;Chinois;北岳文艺出版社;;Sciences Humaines et Sociales
1922;Les Opinions et les croyances;Gustave LE BON;意见及信仰;Chinois;商务印书馆;;
1955;La Rivière noire;Pierre COURTADE;黑水江;Chinois;;;
1979;Le Niger;François LANCRENON;尼日尔;Chinois;商务印书馆;;
1951;;;争取和平的马塞孩子;Chinois;;;
1991;La vengance d'une femme(nouvelles anciennes et récentes)(T.2);;一个女人的报复;Chinois;上海译文出版社;;
1990;Clémenceau;Philippe ERLANGER;克雷孟梭传;Chinois;商务印书馆;;Histoire
1997;;Guy de Maupassant;A holdsugár dala;Hongrois;Szukits;;
2008;;Guy de Maupassant;Céltalan szépség;Hongrois;Lazi;;
1998;;Guy de Maupassant;Gömböc és más elbeszélések;Hongrois;Filum;;
2004;;Guy de Maupassant;Une aventure parisienne = Párizsi kaland;Hongrois;Noran;;
1923;;Guy de Maupassant;莫柏霜短篇;Chinois;;;
1991;;;女强人罗曼史;Chinois;花城出版社;;
1956;;;狄德罗哲学选集;Chinois;生活·读书·新知三联书店;;
2001;Mikhaïl Bakhtine, le principe dialogique;Tzvetan TODOROV;巴赫金、对话理论及其他;Chinois;百花文艺出版社;;Littérature
1985;Théâtre choisis;Jean Racine;拉辛戏剧选;Chinois;上海译文出版社;;
1986;Oeuvres complètes (T.2 : Comédie humaine : Etudes de moeurs. Scènes de la vie privée 2);Honoré de Balzac;巴尔扎克全集 第二卷 人间喜剧：风俗研究：私人生活场景(2);Chinois;人民文学出版社;;Littérature
1992;Les Six compagnons de la Croix-Rousse;Paul-Jacques Bonzon;拉克鲁瓦- 鲁斯区的六少年;Chinois;上海译文出版社;;
1957;;Hector Berlioz;贝多芬的九首交响曲;Chinois;;;Musique
1917;Traité pratique de perspective;Armand CASSAGNE;透视学;Chinois;商务印书馆;;Arts
1965;;Paul LAFARGUE;唯心史观和唯物史观;Chinois;生活·读书·新知三联书店;;
2007;La Pensée sauvage;Claude LÉVI-STRAUSS;الفكر البري;Arabe;;;
1989;La Pensée sauvage;Claude LÉVI-STRAUSS;野性的思維;Chinois;聯經出版公司;;
1987;La Pensée sauvage;Claude LÉVI-STRAUSS;野性的思维;Chinois;商务印书馆;;
1989;Oeuvres complètes (T.17 : Comédie humaine : Etudes de moeurs. Scènes de la vie militaire);Honoré de Balzac;巴尔扎克全集 第十七卷 人间喜剧：风俗研究：军事生活场景;Chinois;人民文学出版社;;
1940;Les Affaires sont les affaires;Octave Mirbeau;浮云流水;Chinois;;;
1934;Les Affaires sont les affaires;Octave Mirbeau;生意经;Chinois;商务印书馆;;
1935;Les Affaires sont les affaires;Octave Mirbeau;生意经;Chinois;商务印书馆;;
1954;Rosalie Brousse;Pierre Gamarra;罗萨丽·布鲁斯;Chinois;;;
1957;Rosalie Brousse;Pierre Gamarra;罗萨丽·布鲁斯;Chinois;;;
2007;Catherine la Grande;Henri Troyat;Catalina la Grande;Espagnol;Ediciones B;Espagne;Biographie
1996;Catherine la Grande;Henri Troyat;Nagy Katalin;Hongrois;Szalon Pesti;;
1983;Catherine la Grande;Henri Troyat;风流女皇：叶卡特琳娜二世;Chinois;;;
1963;;Jean-Jacques PILLOT;皮佑选集;Chinois;商务印书馆;;
1985;;;神秘的海鸥岛;Chinois;;;
1941;La tragédie de la France;;法兰西大悲剧;Chinois;;;Nouvelles
1936;Pêcheurs d'Islande;Pierre Loti;冰岛渔夫;Chinois;;;
1942;Pêcheurs d'Islande;Pierre Loti;冰岛渔夫;Chinois;;;
1981;Pêcheurs d'Islande;Pierre Loti;冰岛渔夫;Chinois;;;
1983;Pêcheurs d'Islande;Pierre Loti;冰岛渔夫;Chinois;人民文学出版社;;
1945;Pêcheurs d'Islande;Pierre Loti;冰岛渔夫故事;Chinois;;;
1915;Pêcheurs d'Islande;Pierre Loti;鱼海泪波;Chinois;商务印书馆;;
1981;La belle et la bête;Charles Perrault;美人和怪兽;Chinois;;;
;Les aventuriers de l'extrême;Christine LE SCANFF;极端的冒险家;Chinois;广西师范大学出版社;;Art de vivre
1990;Les meilleurs contes et nouvelles français;;法国著名小说家代表作精选;Chinois;;;
1985;Histoire de la presse;Fernand TERROU;世界新闻简史;Chinois;;;Histoire
1931;Le Catalogue géographique des Yaksa dans la Maham ayuri;Sylvain LÉVI;大孔雀经药又名录舆地考;Chinois;商务印书馆;;
1987;Nouvelles orientales;Marguerite Yourcenar;东方故事集;Chinois;人民文学出版社;;
1938;La guerre bactériologique;Auguste SARTORY;微菌战;Chinois;;;
1997;Promotion des ventes et P.L.V.;Armand DAYAN;促销与销售现场广告;Chinois;商务印书馆;;Dictionnaires, encyclopédies
1984;Les Cahiers du bridge (9: Les pièges);Roger TRÉZEL;桥牌中的以假乱真打法;Chinois;;;
1959;L'Attaque du moulin;Emile Zola;磨坊之围;Chinois;人民文学出版社;;
1948;L'Attaque du moulin;Emile Zola;磨坊之役;Chinois;;;
1991;Une lecture des mss Pelliot tibétains 1286,1287,1038,1047 et 1290: Essais sur la formation et l'emploi des mythes politiques dans la religion royale de Srong-bCan sGam-Po;Ariane MACDONALD;敦煌吐蕃历史文书考释;Chinois;;;Histoire
1955;Des solfèges (T.1, T.3-4);Henry LEMOINE;视唱教材 (1, 2, 4 册);Chinois;;;
1985;Gigi;Sidonie-Gabrielle Colette;姬姬;Chinois;;;
;Procédures pénales d'Europe;Mireille DELMAS-MARTY;欧洲刑事诉讼法;Chinois;法律出版社;;Droit
1989;Service compris;Philippe BLOCH;西方企业的服务革命;Chinois;;;
1984;;Pierre le Pesant de BOISGUILLEBERT;布阿吉尔贝尔选集;Chinois;商务印书馆;;
1976;Le Sénégal;G.G BESLIER;塞内加尔;Chinois;上海人民出版社;;
1957;Méthode complète pour trompette à piston;Joseph-Jean-Baptiste-Laurent ARBAN;小号-短号教程;Chinois;;;Arts
1983;Cinq oeuvres biographiques traduites par Fu Lei: Philippe Soupault, Charlot,Romain Rolland, Vie de Beethoven,Romain Rolland, Vie de Michel-Ange,Romain Rolland, Vie de Tolstoï, André Maurois: Voltaire;Philippe Soupault;傅译传记五种;Chinois;生活·读书·新知三联书店;;
1988;La tricheuse;Guy des Cars;作弊的情人;Chinois;;;
1990;La tricheuse;Guy des Cars;诡秘的情侣;Chinois;;;
1984;;Guy de Maupassant;莫泊桑中短篇小说赏析;Chinois;;;
1988;Oeuvres complètes （T.13 :Comédie humaine :Etudes de moeurs.scènes de la vie parisienne 4）;Honoré de Balzac;巴尔扎克全集 第十三卷 人间喜剧：风俗研究：巴黎生活场景 （4）;Chinois;人民文学出版社;;Littérature
;Le sexe incertain;Luc BRISSON;不确定的性别;Chinois;广西师范大学出版社;;Anthropologie
2005;Le sexe incertain;Luc BRISSON;古希腊罗马时期不确定的性别：假两性畸形人与两性畸形人;Chinois;广西师范大学出版社;;Anthropologie
1987;Flaques rouge sang autour de la Maison-Blanche;Serge JACQUEMARD;白宫周围的血洼;Chinois;;;Littérature
2005;L'année du mistouflon;Anne-Marie CHAPOUTON;淘气的怪兽;Chinois;接力出版社;;7-12 ans
1919;;Léon MEYNIEL;拿破仑外纪;Chinois;;;
1990;Textes choisis de J-J. Rousseau;Jean-Jacques Rousseau;走向澄明之境：卢梭随笔与书信集;Chinois;生活·读书·新知三联书店;;
1935;Matérialisme historique et interprétation économique de l'histoire;Henri SÉE;历史唯物论;Chinois;;;
1943;Matérialisme historique et interprétation économique de l'histoire;Henri SÉE;历史唯物论批评;Chinois;;;
1934;La petite chocolatière;Paul GAVAULT;卖糖小女;Chinois;商务印书馆;;
1959;Les communistes (T.5-6);Louis Aragon;共产党人 (5) (6);Chinois;;;
1989;Les Origines de l'homme américain;Paul RIVET;美洲人类的起源;Chinois;中国社会科学出版社;;
1913;Traité de droit constitutionnel;Léon Duguit;宪法学;Chinois;商务印书馆;;Droit
1945;Traité de droit constitutionnel;Léon Duguit;宪法精义;Chinois;;;Droit
1946;Traité de droit constitutionnel;Léon Duguit;宪法精义;Chinois;;;Droit
1955;Zola, semeur d'orages;Jean FRÉVILLE;左拉;Chinois;;;
1959;Zola, semeur d'orages;Jean FRÉVILLE;左拉;Chinois;;;
1986;Molière;Pierre GAXOTTE;莫里哀传;Chinois;中国戏剧出版社;;
1939;;MOLIÈRE;理想夫人;Chinois;;;
1989;Un jeune couple;Jean-Louis Curtis;离异;Chinois;漓江出版社;;
1944;Aërt;Romain Rolland;哀尔帝;Chinois;;;
2000;Les chemins de la lumière;Francis DEVAUX;光明之路 : 两位法兰西人在中国大明王朝的传奇;Chinois;;;Sciences Humaines et Sociales
1991;;;笼子里的星星：法国童话之一;Chinois;上海译文出版社;;
1930;La Méthode historique appliquée aux sciences sociales;Charles SEIGNOBOS;社会科学与历史方法;Chinois;;;Histoire
1992;La Méthode historique appliquée aux sciences sociales;Charles SEIGNOBOS;通史新义;Chinois;;;Histoire
1930;La Méthode historique appliquée aux sciences sociales;Charles SEIGNOBOS;通史新义;Chinois;商务印书馆;;Histoire
;Mémoires de l'assassin de Sissi;Luigi LUCHENI;暗杀希希公主的凶手的回忆录;Chinois;广西师范大学出版社;;Littérature
2000;La peste, L'étranger;Albert Camus;鼠疫，局外人;Chinois;译林出版社;;Roman
1985;Esthétique et philosophie;Mikel DUFRENNE;美学与哲学;Chinois;中国社会科学出版社;;
1988;De l'Etat;Henri Lefebvre;论国家：从黑格尔到斯大林和毛泽东;Chinois;;;
1960;Afrique noire;Jean SURET-CANALE;黑非洲：西部和中部：地理•文化•历史;Chinois;;;
1982;Montserrat;Emmanuel ROBLÈS;蒙塞拉;Chinois;;;Théâtre
1958;Le Feu;Henri Barbusse;火线：一个步兵班的日记;Chinois;人民文学出版社;;
1989;Histoire générale de l'art, de la Préhistoire à nos jours;Germain BAZIN;艺术史：史前至现代;Chinois;;;Arts
1938;Discours sur l'esprit positif;Auguste Comte;实证主义概观;Chinois;商务印书馆;;
1956;Le Royaume de Champa;Gaston MASPERO;占婆史;Chinois;中华书局;;
1933;Le Royaume de Champa;Gaston MASPERO;占婆史;Chinois;商务印书馆;;
1981;Civilisations de l'Orient;René GROUSSET;近东与中东的文明;Chinois;;;
;Eléments d'analyse du discours;Georges ELIA- SARFATI;话语分析;Chinois;天津人民出版社;;Sociologie
1941;Sept grandes énigmes de l'Europe;Jules Romains;欧洲七大秘密;Chinois;;;
1942;Sept grandes énigmes de l'Europe;Jules Romains;欧洲七谜;Chinois;;;
1982;Histoire diplomatique de 1919 à nos jours;Jean-Baptiste DUROSELLE;外交史： 1919~1984;Chinois;上海译文出版社;;
1987;Les Relations culturelles internationales;Louis DOLLOT;国际文化关系;Chinois;上海人民出版社;;
1934;Pensées philosophiques;Denis Diderot;哲学原理;Chinois;;;
1989;;;吻;Chinois;;;
1943;;A.D. BANCLE;班色论合作主义;Chinois;;;
1974;Histoire de l'Algérie, 1830-1957;Gabriel ESQUER;阿尔及利亚史：1830~1957年;Chinois;上海人民出版社;;
1981;L'Aventure du serpent à plumes;Pierre CAMARRA;羽蛇的故事;Chinois;;;
1985;Les Maîtres sonneurs;George Sand;笛师;Chinois;;;
1985;Ascanio;Alexandre Dumas;阿斯加尼奥;Chinois;;;
1943;Les Jeunes filles (T.1);Henry de Montherlant;女人，女人;Chinois;;;
2000;Messieurs les enfants;Daniel Pennac;娃娃先生;Chinois;百花文艺出版社;;Roman
1948;Geneviève;André Gide;日尼薇;Chinois;;;
1986;Oeuvres complètes (T.4 :Comédie humaine :Etudes de moeurs.scènes de la vie privée 4);Honoré de Balzac;巴尔扎克全集 第四卷 人间喜剧：风俗研究：私人生活场景 (4);Chinois;人民文学出版社;;
1979;;Guy de Maupassant;莫泊桑短篇小说选读;Chinois;;;
1989;Manon des sources;Marcel Pagnol;玛侬姑娘;Chinois;;;
1954;L'Epée;Victor Hugo;宝剑;Chinois;;;
1957;L'Epée;Victor Hugo;宝剑;Chinois;;;
1990;Court traité de l'existence et de l'existant;Jacques Maritain;存在与存在者;Chinois;;;
;Sinologie française No 6;;法国汉学第六期;Chinois;中华书局;;Sciences Humaines et Sociales
2000;L'aurore des bien-aimés;Louis Gardel;情有独钟的人们;Chinois;百花文艺出版社;;Roman
1935;Sur la pierre blanche;Anatole France;白石上;Chinois;商务印书馆;;
2005;Peggy Sue et les fantômes, tome 6 : La bête des souterrains;Serge Brussolo;地下怪兽;Chinois;接力出版社;;7-12 ans
;Histoire du vagabondage: du Moyen Age à nos jours;José CUBERO;流浪汉史;Chinois;广西师范大学出版社;;Histoire
1962;;Gracchus BABEUF;巴贝夫文选;Chinois;商务印书馆;;Politique
;Pourquoi lire?;;为何读书？;Chinois;;;
1988;Rapport khroutchev et son histoire;Branko LAZITCH;赫鲁晓夫秘密报告事件始末;Chinois;上海人民出版社;;
1988;;René GUYON;性与道德;Chinois;国际文化出版公司;;
1954;Les Dimanches d'un bourgeois de Paris;Guy de Maupassant;巴黎一市民的星期天;Chinois;;;
1955;Les Dimanches d'un bourgeois de Paris;Guy de Maupassant;马绨索先生的礼拜天;Chinois;;;
1924;Le Tartuffe ou L'Imposteur;MOLIÈRE;伪君子;Chinois;;;Théâtre
1955;Le Tartuffe ou L'Imposteur;MOLIÈRE;伪君子;Chinois;;;Théâtre
1955;Le Tartuffe ou L'Imposteur;MOLIÈRE;伪君子;Chinois;人民文学出版社;;Théâtre
1936;Le Tartuffe ou L'Imposteur;MOLIÈRE;伪善者;Chinois;商务印书馆;;Théâtre
2003;Le livre de vies coupables;Philippe ARTIERES;我忏悔: 十大世纪罪人的自述;Chinois;深圳海天出版社;;Littérature
;Sur les pas de Marguerite Duras;Alain VIRCONDELET;追寻杜拉斯的足迹;Chinois;PRESSES UNIVERSITAIRES DE FRANCE - PUF;;Essai
1982;L'Agriculture française;Joseph KLATZMANN;法国农业;Chinois;;;
;Oeuvres Complètes IV,V et VII,Poésie;Victor Hugo;诗歌;Chinois;人民文学出版社;;
1987;;;天堂之魔——毛姆传;Chinois;;;Biographie
1984;Mémoires de deux jeunes mariés;Honoré de Balzac;两个新娘的回忆;Chinois;;;
1991;Mémoires de deux jeunes mariés;Honoré de Balzac;两个新娘的回忆;Chinois;湖南文艺出版社;;
;Ballaciner;Jean-Marie Le Clezio;电影漫步者;Chinois;;;Cinéma
1995;Rose Mélie Rose;Marie REDONNET;Rosa Mélia Rosa;Portugais;Editora 34;Brésil;Roman
2004;Rose Mélie Rose;Marie REDONNET;罗丝 梅莉 罗丝;Chinois;漓江出版社;;Roman
2002;Rose Mélie Rose;Marie REDONNET;羅絲‧梅莉‧羅絲;Chinois;大塊文化;;Roman
1959;L'Enfant enchaîné;André WURMSER;锁链上的孩子;Chinois;;;
1963;Monsieur Croche;Claude Debussy;克罗士先生：一个反对“音乐行家”的人;Chinois;;;Arts
1981;La Chronique des Pasquier (T.1: Le Notaire du Havre);Georges Duhamel;勒阿弗尔的公证人;Chinois;;;
1986;La Chronique des Pasquier (T.1: Le Notaire du Havre);Georges Duhamel;帕斯齐埃家族史卷1：勒阿弗尔的公证人;Chinois;花城出版社;;
1930;;;何侃新与倪珂兰;Chinois;;;
