2008,ARGENTINE,Fraisse G.,Le Privilège de Simon de Beauvoir,Actes Sud,Editorial Leviatan,600.0,Littérature / Autobiographie / Biographie / Correspondance / Journal,espagnol (Argentine)
2008,ARGENTINE,Sorlin Pierre,Esthétique de l'audiovisuel,Armand Colin,La Marca,1000.0,Arts,espagnol (Argentine)
2008,ARGENTINE,Girard René ,Achever Clasewiz,Carnets nord,Katz,1800.0,SHS,espagnol (Argentine)
2008,ARGENTINE,Rosanvallon Pierre,La légitimité démocratique,Édition du Seuil,Manantial,1700.0,SHS / Politique / Géopolitique,espagnol (Argentine)
2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 2,Glénat / Vent d'Ouest,Thomas Dassance,525.0,BD,espagnol (Argentine)
2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 3,Glénat / Vent d'Ouest,Thomas Dassance,525.0,BD,espagnol (Argentine)
2008,ARGENTINE,Rabaté Pascal,Ibiscus T. 4,Glénat / Vent d'Ouest,Thomas Dassance,525.0,BD,espagnol (Argentine)
2008,ARGENTINE,Lyotard Jean-François,"Discours, Figure",Klincksieck,La Cebra,1500.0,SHS,espagnol (Argentine)
2008,ARGENTINE,Wunenburger Jean-Jacques,"L'imaginaire (coll. ""Que sais-je?"")",PUF,Ediciones del Sol,600.0,SHS / Philosophie / Religion,espagnol (Argentine)
2008,ARGENTINE,Dianteill et Lowy,Sociologies et religion. Approches…,PUF,Manantial,1400.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2008,ARGENTINE,Comolli Jean-Louis,Voir et pouvoir,Verdier,Aurelia Rivera Libros,1000.0,SHS,espagnol (Argentine)
2008,ARGENTINE,Monod J.C. ,La Querelle de la sécularisation…..,Vrin,Amorrortu,2000.0,SHS,espagnol (Argentine)
2009,ARGENTINE,Koyre Alexandre,Réflexion sur le mensonge,Allia,Leviatan,600.0,Littérature / Essai,espagnol (Argentine)
2009,ARGENTINE,Segalen Martin,Sociologie de la famille,Armand Colin,Eudem,500.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2009,ARGENTINE,Winschluss,Smart monkey,Cornélius,Ex Abrupto,450.0,BD,espagnol (Argentine)
2009,ARGENTINE,Jaitin Rosa,Clinique de l'inceste fraternel,Dunod,Lugar editorial,900.0,SHS / Psychologie / Psychanalyse,espagnol (Argentine)
2009,ARGENTINE,Latour Bruno,Chroniques d'un amateur de sciences,École des mines de Paris,Dedalus,700.0,SHS,espagnol (Argentine)
2009,ARGENTINE,Robbe-Grillet Alain,Pour un nouveau roman,Édition de Minuit,Cactus,900.0,Littérature / Essai,espagnol (Argentine)
2009,ARGENTINE,Derrida Jacques,Psyché. Invention de l'autre vol. I et II,Galilée,La Cebra,4000.0,SHS / Psychologie / Psychanalyse,espagnol (Argentine)
2009,ARGENTINE,Derrida Jacques,Séminaire. La bête et le souverain vol. 1 (2001-2002),Galilée,Manantial,2000.0,SHS / Philosophie / Religion,espagnol (Argentine)
2009,ARGENTINE,Cuvekkuer Vincent et Mathy Vincent,La Plus Grande bataille de polochons du monde,Gallimard,Adriana Hidalgo,1300.0,Jeunesse,espagnol (Argentine)
2009,ARGENTINE,Michaud Éric,Un art de l'éternité,Gallimard,Adriana Hidalgo,1500.0,SHS / Histoire / Géographie / Archéologie,espagnol (Argentine)
2009,ARGENTINE,Milner Jean-Claude,L'Arrogance du présent. Regard sur une décennie 1965-1975,Grasset & Fasquelle,Manantial,2000.0,SHS / Histoire / Géographie / Archéologie,espagnol (Argentine)
2009,ARGENTINE,Vauday Patrick,L'Invention du visible,Hermann,Letranomade,500.0,Littérature / Essai,espagnol (Argentine)
2009,ARGENTINE,Bourdieu Pierre ,Éléments pour une sociologie de la culture,Jérôme Bourdieu / ARSS,Siglo XXI,2250.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2009,ARGENTINE,Latour Bruno et Lepinay Vincent,"L'Économie, science des intérêts passionnés",La Découverte,Manantial,1000.0,SHS / Droit / Economie / Management,espagnol (Argentine)
2009,ARGENTINE,Rancière Jacques,Le Spectateur émancipé,La Fabrique,Manantial,1000.0,SHS,espagnol (Argentine)
2009,ARGENTINE,Cassin Barbara,Voir Hélène en toute femme. D'Homère à Lacan,Les empêcheurs de penser en rond,La Bestia Equilatera,2000.0,SHS / Philosophie / Religion,espagnol (Argentine)
2009,ARGENTINE,Wazem,Comme une rivière,Les Humanoïdes associés,Ex Abrupto,480.0,BD,espagnol (Argentine)
2009,ARGENTINE,Badiou Alain,Second manifeste pour la philosophie,Librairie Arthème Fayard,Manantial,2500.0,SHS / Philosophie / Religion,espagnol (Argentine)
2009,ARGENTINE,Baudelot Christian,Travailler pour être heureux. Le bonheur et le travail en France,Michel Gollac,Miño y Davila,1500.0,SHS / Anthropologie / Sociologie,espagnol (Argentine)
2009,ARGENTINE,Loraux Nicole,L'Invention d'Athènes,Payot & Rivages,Katz,1800.0,SHS / Histoire / Géographie / Archéologie,espagnol (Argentine)
2009,ARGENTINE,Le Huche Magali,"Hector, l'homme extraordinairement fort",Rageot,Adriana Hidalgo,1200.0,Jeunesse,espagnol (Argentine)
2009,ARGENTINE,Meschonnic Henri ,Éthique et politique du traduire,Verdier,Leviatan,800.0,SHS,espagnol (Argentine)
2009,ARGENTINE,Comolli Jean-Louis,Technologie et idéologie,Verdier,Manantial,800.0,SHS,espagnol (Argentine)
2009,ARGENTINE,Bonnefoy Yves,Le Nom du roi d'Asine,Virgile,Hueso de Jibia,800.0,Littérature / Essai,espagnol (Argentine)
2009,ARGENTINE,Bourriaud Nicolas,Radicant,Denoël,Adriana Hidalgo,740.0,Arts,espagnol (Argentine)
2010,ARGENTINE,Maffesoli Michel,Essais sur la violence banale et fondatrice,CNRS éditions,Ed. Dedalus,700.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Quignard Pascal ,La barque silencieuse,Édition du Seuil,Ed. El Cuenco de Plata,1120.0,Littérature / Fiction,espagnol (Argentine)
2010,ARGENTINE,Dubet François ,Le travail des sociétes,Édition du Seuil,Ed. Amorrortu,2500.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Esteban Claude,Quelqu'un commence à parler dans une chambre,Flammarion,Ed. Biblos,700.0,Littérature / Fiction,espagnol (Argentine)
2010,ARGENTINE,Derrida Jacques,La bête et le souverain. Vol II,Galilée,Ed. Manantial,2000.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Rancière Jacques,Politique de la littérature,Galilée,Libros del Zorzal,1500.0,Documents / Essais d'actualité,espagnol (Argentine)
2010,ARGENTINE,Le Clézio J.-M. G.,L'extase matérielle,Gallimard,Adriana Hidalgo,2500.0,Littérature / Fiction,espagnol (Argentine)
2010,ARGENTINE,Merleau-Ponty Maurice,Le visible et l'invisible,Gallimard,Ed. Nueva VisiÛn,900.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Pérec Georges,"L'Augmentation, suivi de L'Art et la manière d'aborder son chef de service pour lui demander une augmentation",Hachette,Libros del Zorzal,1200.0,Littérature / Essai,espagnol (Argentine)
2010,ARGENTINE,Dreyfus Françoise ,L'invention de la bureacratie,La Découverte,Ed. Biblos,700.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Evers Kathinka,Neuroéthique. Quand la matière s'éveille,Odile Jacob,Ed. Katz,1500.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Abélès Marc,Anthropologie de la globalisation,Payot & Rivages,Ed. del Sol,1500.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
2010,ARGENTINE,Le Breton David ,Conduites à risque,PUF,Ed. TopÌa,1200.0,SHS / Pédagogie / Enseignement,espagnol (Argentine)
